driver_id,week,month,hard_brakes_per_100km,hard_accels_per_100km,speeding_per_100km,sharp_turns_per_100km,phone_use_per_100km,high_severity_events,total_events_per_100km,fuel_per_100km,co2_kg,co2_per_km,idle_time_pct,idle_fuel_pct,idle_during_delivery_pct,daily_steps,daily_floors,daily_lifting_events,avg_package_weight_kg,daily_walk_minutes,total_km,total_hours,daily_hours,daily_km,trips_per_day,night_driving_pct,n_working_days,age,experience_years,shift,region,has_eco_training,has_safety_training,total_events_per_100km_trend,fuel_per_100km_trend,daily_hours_trend,daily_steps_trend,co2_per_km_trend
D114,1,1,3.62,4.36,2.28,2.48,0.67,31,14.3,14.69,505.75,0.3395,44.8,11.3,41.5,775,12.7,4.0,5.9,6.5,1489.9,24.0,4.0,248.3,8.5,0.0,6,36,1,day,midwest,False,True,,,,,
D114,2,1,3.72,3.87,2.9,2.08,0.59,22,14.2,16.78,521.21,0.3876,42.6,10.4,36.0,1199,16.4,3.6,6.0,10.0,1344.8,23.1,4.6,269.0,10.2,0.0,5,36,1,day,midwest,False,True,,,,,
D114,3,1,2.34,4.32,1.87,3.39,0.7,10,13.55,16.17,319.77,0.3736,35.6,8.1,32.9,890,10.4,1.8,6.2,7.3,855.9,14.5,2.9,171.2,6.2,0.0,5,36,1,day,midwest,False,True,,,,,
D114,4,1,3.04,3.42,2.18,1.99,0.47,12,11.48,16.33,397.64,0.3772,40.2,10.1,38.2,1299,26.0,4.4,6.4,10.8,1054.1,18.7,3.7,210.8,8.8,0.0,5,36,1,day,midwest,False,True,,,,,
D114,5,2,2.86,3.08,2.44,2.23,1.49,11,12.52,15.18,330.63,0.3508,29.4,6.5,32.1,627,7.0,2.2,5.6,5.3,942.6,14.8,3.7,235.7,8.0,0.0,4,36,1,day,midwest,False,True,-1.7800000000000011,0.4900000000000002,-0.2999999999999998,-148.0,0.011299999999999977
D114,6,2,3.52,3.07,2.43,2.11,1.02,15,13.51,15.75,568.17,0.3639,38.0,8.9,32.3,634,14.3,4.2,7.4,5.3,1561.4,26.2,4.4,260.2,8.8,0.0,6,36,1,day,midwest,False,True,-0.6899999999999995,-1.0300000000000011,-0.1999999999999993,-565.0,-0.0237
D114,7,2,3.96,3.36,2.16,1.92,0.6,12,12.71,16.67,321.25,0.3851,31.9,8.2,38.5,543,9.0,2.8,6.1,4.6,834.1,15.0,3.8,208.5,8.5,0.0,4,36,1,day,midwest,False,True,-0.8399999999999999,0.5,0.8999999999999999,-347.0,0.01150000000000001
D114,8,2,3.23,2.72,2.33,1.55,0.52,5,11.51,16.3,291.11,0.3765,44.5,11.2,42.1,1309,32.0,3.2,5.2,10.8,773.2,14.3,3.6,193.3,8.2,0.0,4,36,1,day,midwest,False,True,0.02999999999999936,-0.029999999999997584,-0.10000000000000009,10.0,-0.0006999999999999784
D114,9,2,2.89,4.43,1.93,2.02,0.67,7,12.9,14.52,348.58,0.3355,37.8,9.4,38.6,508,4.0,3.2,6.0,4.3,1038.9,17.3,3.5,207.8,7.2,0.0,5,36,1,day,midwest,False,True,0.3800000000000008,-0.6600000000000001,-0.20000000000000018,-119.0,-0.01529999999999998
D114,10,3,4.88,3.13,1.88,2.88,1.38,10,15.25,14.98,276.76,0.346,33.7,9.4,37.7,792,19.0,2.0,6.0,6.6,799.9,14.5,3.6,200.0,7.2,0.0,4,36,1,day,midwest,False,True,1.7400000000000002,-0.7699999999999996,-0.8000000000000003,158.0,-0.017900000000000027
D114,11,3,3.67,3.67,2.32,2.12,0.77,4,12.93,16.05,192.15,0.3707,46.4,12.0,32.7,539,5.3,3.0,6.2,4.5,518.3,9.0,3.0,172.8,7.7,0.0,3,36,1,day,midwest,False,True,0.21999999999999886,-0.620000000000001,-0.7999999999999998,-4.0,-0.014400000000000024
D114,12,3,3.46,3.79,1.5,3.01,0.85,22,14.05,14.61,516.35,0.3375,40.0,10.5,36.9,754,9.4,4.0,6.7,6.3,1529.8,25.2,3.6,218.5,7.7,0.0,7,36,1,day,midwest,False,True,2.540000000000001,-1.6900000000000013,0.0,-555.0,-0.03899999999999998
D114,13,3,3.61,3.96,1.95,2.78,0.9,19,14.39,15.3,508.59,0.3535,46.5,11.5,32.7,871,10.6,2.3,5.3,7.2,1438.6,23.3,3.3,205.5,8.6,0.0,7,36,1,day,midwest,False,True,1.4900000000000002,0.7800000000000011,-0.20000000000000018,363.0,0.01799999999999996
D114,14,4,3.3,3.0,1.6,2.8,0.7,10,12.28,15.75,364.33,0.3638,39.3,9.7,37.3,532,6.0,2.0,6.0,4.5,1001.5,16.2,3.2,200.3,7.4,0.0,5,36,1,day,midwest,False,True,-2.9700000000000006,0.7699999999999996,-0.3999999999999999,-260.0,0.017800000000000038
D114,15,4,2.96,3.68,2.16,2.72,0.64,14,13.2,15.83,456.99,0.3657,46.0,11.8,34.4,1415,28.4,4.4,5.8,11.7,1249.6,22.2,4.4,249.9,10.8,0.0,5,36,1,day,midwest,False,True,0.2699999999999996,-0.22000000000000064,1.4000000000000004,876.0,-0.004999999999999949
D114,16,4,1.77,3.01,2.48,1.6,1.06,11,10.82,14.07,183.37,0.3251,58.3,15.4,33.8,952,13.0,3.5,5.4,8.0,564.0,9.3,4.6,282.0,11.0,0.0,2,36,1,day,midwest,False,True,-3.2300000000000004,-0.5399999999999991,0.9999999999999996,198.0,-0.012400000000000022
D114,17,4,3.46,4.2,1.6,2.59,1.23,14,14.19,15.74,294.5,0.3635,44.2,12.1,27.7,1036,21.0,2.5,5.4,8.6,810.2,14.6,3.7,202.5,8.8,0.0,4,36,1,day,midwest,False,True,-0.20000000000000107,0.4399999999999995,0.40000000000000036,165.0,0.010000000000000009
D114,18,5,3.13,3.01,1.63,2.13,1.25,3,12.28,14.69,270.8,0.3394,25.9,7.4,33.8,426,5.0,2.0,5.4,3.6,797.9,14.2,3.6,199.5,7.2,0.0,4,36,1,day,midwest,False,True,0.0,-1.0600000000000005,0.3999999999999999,-106.0,-0.024400000000000033
D114,19,5,2.6,3.9,1.95,3.03,0.94,18,13.08,13.31,425.5,0.3075,35.2,9.7,29.5,1139,19.7,3.5,6.2,9.4,1383.9,23.9,4.0,230.6,9.5,0.0,6,36,1,day,midwest,False,True,-0.11999999999999922,-2.5199999999999996,-0.40000000000000036,-276.0,-0.05820000000000003
D114,20,5,2.98,4.23,1.26,1.6,0.69,14,12.02,14.91,300.97,0.3445,34.8,6.8,41.8,644,10.8,2.6,6.0,5.4,873.7,13.3,2.7,174.7,6.8,0.0,5,36,1,day,midwest,False,True,1.1999999999999993,0.8399999999999999,-1.8999999999999995,-308.0,0.019399999999999973
D114,21,5,1.91,2.9,2.16,2.32,1.08,15,11.37,14.99,417.44,0.3463,48.6,12.8,35.2,1023,18.4,4.6,6.6,8.5,1205.4,19.9,4.0,241.1,8.6,0.0,5,36,1,day,midwest,False,True,-2.8200000000000003,-0.75,0.2999999999999998,-13.0,-0.017199999999999993
D114,22,5,4.05,3.34,1.48,2.44,0.45,18,12.72,13.99,503.12,0.3232,35.8,9.9,36.1,763,12.9,3.3,6.0,6.4,1556.5,26.5,3.8,222.4,8.1,0.0,7,36,1,day,midwest,False,True,0.4400000000000013,-0.6999999999999993,0.19999999999999973,337.0,-0.016199999999999992
D114,23,6,3.31,3.18,2.14,2.28,0.62,23,12.7,15.44,516.7,0.3567,34.0,8.2,38.1,792,7.2,4.8,6.3,6.6,1448.7,23.7,4.7,289.7,9.4,0.0,5,36,1,day,midwest,False,True,-0.3800000000000008,2.129999999999999,0.7000000000000002,-347.0,0.04920000000000002
D114,24,6,2.46,3.11,2.72,2.33,0.26,9,11.39,14.91,266.07,0.3444,28.9,7.4,33.8,640,8.7,2.3,5.4,5.4,772.5,12.3,4.1,257.5,9.0,0.0,3,36,1,day,midwest,False,True,-0.629999999999999,0.0,1.3999999999999995,-4.0,-9.999999999998899e-05
D114,25,6,3.4,3.23,2.1,3.06,0.79,21,13.55,14.43,587.8,0.3333,26.7,6.6,34.1,865,14.0,4.3,6.4,7.2,1763.5,29.2,4.2,251.9,9.0,0.0,7,36,1,day,midwest,False,True,2.1800000000000015,-0.5600000000000005,0.20000000000000018,-158.0,-0.013000000000000012
D114,26,6,4.0,4.45,2.93,3.2,1.07,18,16.8,14.63,380.16,0.338,37.1,9.7,27.8,949,16.7,2.8,5.9,7.9,1124.8,21.0,3.5,187.5,7.5,0.0,6,36,1,day,midwest,False,True,4.08,0.6400000000000006,-0.2999999999999998,186.0,0.014800000000000035
D115,1,1,2.85,0.41,1.9,1.36,0.27,7,8.56,21.66,368.38,0.5003,103.9,30.7,34.9,2064,43.0,4.5,6.4,17.0,736.3,19.8,3.3,122.7,7.3,88.6,6,25,0,rotating,northeast,True,False,,,,,
D115,2,1,1.38,0.96,1.65,2.34,0.96,3,9.09,26.1,437.79,0.6029,169.2,40.7,33.7,3172,68.0,6.8,6.6,26.1,726.1,19.0,3.8,145.2,10.4,44.2,5,25,0,rotating,northeast,True,False,,,,,
D115,3,1,1.3,0.87,1.95,1.73,0.65,7,9.1,26.33,280.73,0.6083,161.2,43.5,33.1,2226,48.5,4.0,5.6,18.3,461.5,14.1,3.5,115.4,9.0,27.8,4,25,0,rotating,northeast,True,False,,,,,
D115,4,1,1.61,1.9,0.88,1.61,0.44,6,8.18,18.53,293.02,0.428,78.8,22.6,36.8,2209,55.0,5.5,6.3,18.2,684.6,16.8,4.2,171.2,8.8,74.3,4,25,0,rotating,northeast,True,False,,,,,
D115,5,2,1.83,1.28,2.38,1.46,0.73,4,9.69,22.9,289.33,0.529,130.4,35.0,33.1,2272,48.0,4.2,5.6,18.7,546.9,14.0,3.5,136.7,8.2,36.4,4,25,0,rotating,northeast,True,False,1.129999999999999,1.2399999999999984,0.20000000000000018,208.0,0.02870000000000006
D115,6,2,1.72,1.29,1.29,1.72,0.72,2,8.9,25.72,414.0,0.5941,151.0,41.2,35.5,2669,70.0,5.3,5.9,22.0,696.9,20.9,3.5,116.2,8.8,69.8,6,25,0,rotating,northeast,True,False,-0.1899999999999995,-0.38000000000000256,-0.2999999999999998,-503.0,-0.00880000000000003
D115,7,2,2.07,1.04,2.42,1.96,0.23,6,10.6,19.95,400.07,0.4609,120.0,35.8,37.8,2424,50.3,5.5,6.4,20.0,868.0,22.9,3.8,144.7,9.0,38.9,6,25,0,rotating,northeast,True,False,1.5,-6.379999999999999,0.2999999999999998,198.0,-0.14739999999999998
D115,8,2,1.37,1.1,2.19,1.64,0.68,9,8.9,23.43,395.17,0.5413,151.2,41.4,29.4,2397,65.4,5.3,6.1,19.7,730.1,20.4,2.9,104.3,7.7,74.1,7,25,0,rotating,northeast,True,False,0.7200000000000006,4.899999999999999,-1.3000000000000003,188.0,0.11330000000000001
D115,9,2,2.49,1.24,1.8,1.66,0.28,3,9.53,20.59,344.24,0.4757,100.1,30.3,38.9,2216,56.8,6.0,6.4,18.3,723.7,18.9,3.8,144.7,9.4,83.0,5,25,0,rotating,northeast,True,False,-0.16000000000000014,-2.3099999999999987,0.2999999999999998,-56.0,-0.053300000000000014
D115,10,3,2.56,1.56,2.41,1.28,0.28,5,10.22,18.53,301.5,0.4281,90.1,28.8,30.1,1741,38.8,4.8,5.7,14.4,704.2,17.6,3.5,140.8,8.0,17.5,5,25,0,rotating,northeast,True,False,1.3200000000000003,-7.189999999999998,0.0,-928.0,-0.16599999999999998
D115,11,3,1.98,0.66,0.99,0.99,0.66,5,8.93,23.24,162.37,0.5368,111.9,38.1,31.0,3077,78.0,4.0,5.6,25.3,302.5,10.0,3.3,100.8,8.0,79.2,3,25,0,rotating,northeast,True,False,-1.67,3.289999999999999,-0.5,653.0,0.07590000000000008
D115,12,3,1.56,1.82,2.08,1.95,0.65,7,10.55,20.13,356.94,0.465,103.3,32.7,28.2,2178,62.7,5.3,6.6,17.9,767.6,20.4,3.4,127.9,8.5,78.4,6,25,0,rotating,northeast,True,False,1.6500000000000004,-3.3000000000000007,0.5,-219.0,-0.07629999999999998
D115,13,3,3.78,0.61,1.36,2.42,1.06,11,13.16,25.04,382.4,0.5785,189.2,47.0,33.9,2381,52.0,6.5,6.5,19.6,661.0,17.3,2.9,110.2,8.2,26.5,6,25,0,rotating,northeast,True,False,3.630000000000001,4.449999999999999,-0.8999999999999999,165.0,0.1028
D115,14,4,2.15,1.54,2.76,1.69,1.54,10,12.43,22.08,332.25,0.5101,154.5,46.0,33.8,2568,49.3,6.7,6.3,21.2,651.4,19.0,3.2,108.6,8.8,30.2,6,25,0,rotating,northeast,True,False,2.209999999999999,3.549999999999997,-0.2999999999999998,827.0,0.08200000000000002
D115,15,4,2.85,0.54,2.17,1.22,0.68,13,11.0,22.9,389.56,0.5289,143.2,41.5,31.3,2713,65.6,4.4,5.9,22.3,736.5,21.1,4.2,147.3,10.2,39.2,5,25,0,rotating,northeast,True,False,2.0700000000000003,-0.33999999999999986,0.9000000000000004,-364.0,-0.007900000000000018
D115,16,4,1.48,1.24,1.48,2.72,0.74,1,10.63,20.76,193.97,0.4797,92.4,31.0,35.4,1920,47.3,4.0,6.1,15.8,404.4,11.7,3.9,134.8,8.0,37.5,3,25,0,rotating,northeast,True,False,0.08000000000000007,0.6300000000000026,0.5,-258.0,0.01469999999999999
D115,17,4,2.52,0.54,2.7,1.44,0.18,8,9.17,19.55,251.14,0.4517,122.3,36.9,38.3,1672,49.6,5.0,6.0,13.8,556.0,14.1,2.8,111.2,7.6,47.4,5,25,0,rotating,northeast,True,False,-3.99,-5.489999999999998,-0.10000000000000009,-709.0,-0.12680000000000002
D115,18,5,2.13,1.31,0.98,1.96,0.65,4,9.65,20.28,286.49,0.4686,103.1,33.9,31.9,2257,44.8,3.6,5.8,18.6,611.4,17.0,3.4,122.3,8.6,18.6,5,25,0,rotating,northeast,True,False,-2.7799999999999994,-1.7999999999999972,0.19999999999999973,-311.0,-0.04149999999999998
D115,19,5,2.11,1.27,1.9,1.27,1.06,5,9.71,22.65,247.72,0.5232,128.3,39.3,28.2,2812,65.5,4.5,6.2,23.1,473.5,13.8,3.5,118.4,8.8,34.3,4,25,0,rotating,northeast,True,False,-1.2899999999999991,-0.25,-0.7000000000000002,99.0,-0.005700000000000038
D115,20,5,3.1,0.55,2.37,2.56,0.55,8,11.14,19.98,252.78,0.4615,115.1,33.8,37.6,2727,57.5,6.0,6.7,22.4,547.7,14.5,3.6,136.9,9.0,0.0,4,25,0,rotating,northeast,True,False,0.5099999999999998,-0.7800000000000011,-0.2999999999999998,807.0,-0.018199999999999994
D115,21,5,2.78,0.79,2.12,1.46,0.93,10,10.86,21.27,371.06,0.4913,119.0,36.2,41.3,2595,59.7,6.2,6.7,21.4,755.3,20.4,3.4,125.9,9.3,37.5,6,25,0,rotating,northeast,True,False,1.6899999999999995,1.7199999999999989,0.6000000000000001,923.0,0.039600000000000024
D115,22,5,2.02,1.64,2.65,2.91,0.88,13,14.27,21.12,386.3,0.4879,104.9,35.0,37.3,2015,49.4,4.9,6.4,16.6,791.7,23.5,3.4,113.1,8.4,40.7,7,25,0,rotating,northeast,True,False,4.619999999999999,0.8399999999999999,0.0,-242.0,0.019299999999999984
D115,23,6,2.15,1.31,2.03,1.67,0.36,9,10.99,21.2,410.05,0.4898,119.9,36.8,37.7,3019,79.7,4.5,5.9,24.9,837.2,22.7,3.8,139.5,10.2,50.8,6,25,0,rotating,northeast,True,False,1.2799999999999994,-1.4499999999999993,0.2999999999999998,207.0,-0.033399999999999985
D115,24,6,4.05,1.06,2.82,2.11,1.06,9,14.6,19.69,258.44,0.4548,129.3,37.5,38.1,1948,39.6,4.8,5.9,16.1,568.3,15.1,3.0,113.7,7.8,43.6,5,25,0,rotating,northeast,True,False,3.459999999999999,-0.28999999999999915,-0.6000000000000001,-779.0,-0.006700000000000039
D115,25,6,3.13,0.39,2.35,2.35,1.57,3,12.14,27.5,162.16,0.6352,165.3,46.9,38.9,2811,62.7,3.3,5.7,23.1,255.3,8.3,2.8,85.1,7.7,65.2,3,25,0,rotating,northeast,True,False,1.2800000000000011,6.23,-0.6000000000000001,216.0,0.14389999999999997
D115,26,6,2.11,0.74,2.63,1.9,0.63,9,11.27,19.11,419.03,0.4415,88.1,30.2,38.6,2694,62.7,6.5,6.3,22.2,949.1,26.4,4.4,158.2,10.3,30.6,6,25,0,rotating,northeast,True,False,-3.0,-2.0100000000000016,1.0000000000000004,679.0,-0.0464
D116,1,1,3.21,3.64,1.93,2.36,0.64,8,12.43,17.41,187.62,0.4021,51.2,11.5,31.4,661,14.0,2.3,5.3,5.5,466.6,7.7,2.6,155.5,6.3,26.3,3,42,3,rotating,midwest,True,True,,,,,
D116,2,1,3.27,3.06,2.02,2.5,1.04,26,12.58,15.73,522.73,0.3633,47.2,10.3,40.2,1576,29.6,3.6,6.2,13.1,1439.0,23.5,4.7,287.8,10.4,32.7,5,42,3,rotating,midwest,True,True,,,,,
D116,3,1,2.45,3.45,3.02,1.44,0.58,6,11.95,13.59,218.11,0.3139,38.4,9.4,41.4,502,6.5,1.8,5.5,4.2,694.8,11.4,2.8,173.7,6.8,51.9,4,42,3,rotating,midwest,True,True,,,,,
D116,4,1,2.84,3.79,1.8,2.46,1.52,10,13.17,14.93,363.99,0.3449,35.7,9.8,34.6,769,9.7,3.2,6.6,6.4,1055.4,19.1,3.2,175.9,7.8,66.0,6,42,3,rotating,midwest,True,True,,,,,
D116,5,1,2.67,3.87,1.2,1.74,1.34,3,11.62,17.75,307.02,0.41,49.2,12.5,31.6,792,22.8,2.0,5.6,6.6,748.8,14.4,2.9,149.8,7.2,61.1,5,42,3,rotating,midwest,True,True,-0.8100000000000005,0.33999999999999986,0.2999999999999998,131.0,0.007899999999999963
D116,6,2,3.09,2.88,1.85,3.7,0.62,7,13.58,15.73,176.55,0.3634,28.4,7.0,33.9,1043,14.7,2.3,5.1,8.6,485.9,8.6,2.9,162.0,7.0,71.4,3,42,3,rotating,midwest,True,True,1.0,0.0,-1.8000000000000003,-533.0,9.999999999998899e-05
D116,7,2,3.38,2.88,2.8,2.39,1.15,18,13.59,16.55,464.08,0.3823,45.6,10.8,33.6,1366,22.5,9.0,7.6,11.4,1214.0,19.8,4.9,303.5,10.2,48.8,4,42,3,rotating,midwest,True,True,1.6400000000000006,2.960000000000001,2.1000000000000005,864.0,0.06839999999999996
D116,8,2,3.38,3.65,2.03,1.62,0.41,9,11.76,16.02,273.87,0.3701,33.5,8.0,33.3,648,9.3,4.0,7.3,5.4,740.0,12.0,4.0,246.7,9.3,57.1,3,42,3,rotating,midwest,True,True,-1.4100000000000001,1.0899999999999999,0.7999999999999998,-121.0,0.0252
D116,9,3,3.47,2.75,1.88,1.59,0.58,6,10.86,15.68,250.17,0.3622,52.8,12.6,26.9,1031,19.3,6.0,7.1,8.6,690.7,13.1,4.4,230.2,9.3,75.0,3,42,3,rotating,midwest,True,True,-0.7599999999999998,-2.0700000000000003,1.5000000000000004,239.0,-0.047799999999999954
D116,10,3,3.0,2.85,2.64,3.07,1.0,15,13.63,14.05,455.02,0.3246,35.1,9.2,31.9,731,12.3,2.9,5.9,6.1,1401.6,22.1,3.2,200.2,7.7,44.4,7,42,3,rotating,midwest,True,True,0.05000000000000071,-1.6799999999999997,0.30000000000000027,-312.0,-0.0388
D116,11,3,3.71,3.54,2.85,3.02,1.56,19,15.55,16.24,434.21,0.3751,51.6,13.3,39.3,1092,16.7,4.0,6.6,9.1,1157.5,20.3,3.4,192.9,8.5,66.7,6,42,3,rotating,midwest,True,True,1.9600000000000009,-0.3100000000000023,-1.5000000000000004,-274.0,-0.007199999999999984
D116,12,3,4.69,3.35,2.9,3.35,0.97,12,16.08,15.39,477.52,0.3554,36.7,9.6,32.9,799,7.7,4.0,6.8,6.7,1343.5,23.2,3.3,191.9,8.1,63.2,7,42,3,rotating,midwest,True,True,4.3199999999999985,-0.629999999999999,-0.7000000000000002,151.0,-0.01469999999999999
D116,13,3,4.06,3.31,3.42,3.31,0.85,13,16.02,16.66,360.45,0.3849,41.7,10.8,34.3,919,16.4,3.6,6.8,7.6,936.5,16.8,3.4,187.3,7.6,42.1,5,42,3,rotating,midwest,True,True,5.16,0.9800000000000004,-1.0000000000000004,-112.0,0.022699999999999998
D116,14,4,4.97,3.93,2.48,3.59,1.38,29,17.8,15.06,504.27,0.3479,36.2,9.2,31.1,882,22.3,3.3,6.8,7.3,1449.3,23.2,3.9,241.6,8.3,66.0,6,42,3,rotating,midwest,True,True,4.17,1.0099999999999998,0.6999999999999997,151.0,0.023299999999999987
D116,15,4,6.18,5.6,3.96,3.96,1.26,29,22.4,15.3,365.86,0.3533,44.2,10.8,35.3,698,11.6,3.2,6.2,5.8,1035.5,16.4,3.3,207.1,6.8,44.1,5,42,3,rotating,midwest,True,True,6.849999999999998,-0.9399999999999977,-0.10000000000000009,-394.0,-0.021799999999999986
D116,16,4,5.17,6.23,3.41,3.41,2.12,21,21.87,14.35,281.96,0.3316,28.5,7.8,34.6,663,5.5,3.0,5.6,5.6,850.4,14.1,3.5,212.6,8.5,14.7,4,42,3,rotating,midwest,True,True,5.790000000000003,-1.040000000000001,0.20000000000000018,-136.0,-0.023799999999999988
D117,1,1,1.11,1.01,0.55,0.74,0.28,2,5.53,15.44,386.9,0.3567,71.6,20.8,33.3,1536,21.3,5.2,5.5,12.8,1084.8,24.7,4.1,180.8,10.2,0.0,6,23,2,day,southeast,False,True,,,,,
D117,2,1,1.6,1.33,0.53,1.46,0.4,4,6.78,16.83,292.47,0.3888,53.6,19.9,32.5,1565,39.3,4.3,6.0,12.9,752.2,20.2,3.4,125.4,7.7,0.0,6,23,2,day,southeast,False,True,,,,,
D117,3,1,1.25,1.13,0.63,0.75,0.25,5,5.39,13.78,253.75,0.3182,57.7,20.8,33.8,1757,26.5,6.2,6.8,14.6,797.4,18.1,4.5,199.4,10.2,0.0,4,23,2,day,southeast,False,True,,,,,
D117,4,1,0.78,1.29,0.78,1.03,0.0,3,5.95,19.01,169.69,0.439,87.7,27.4,33.3,1715,39.0,3.0,5.1,14.2,386.5,10.0,2.5,96.6,7.5,0.0,4,23,2,day,southeast,False,True,,,,,
D117,5,2,1.22,0.79,0.29,0.86,0.36,4,5.07,14.85,480.06,0.3431,51.4,17.0,35.8,1325,19.7,6.5,6.9,11.0,1399.1,28.6,4.8,233.2,9.5,0.0,6,23,2,day,southeast,False,True,-0.45999999999999996,-0.5899999999999999,0.7000000000000002,-211.0,-0.013600000000000001
D117,6,2,0.8,0.6,0.6,1.01,0.0,1,3.82,15.54,178.47,0.3589,34.3,13.5,34.5,1138,28.0,4.0,6.2,9.4,497.3,12.9,3.2,124.3,7.5,0.0,4,23,2,day,southeast,False,True,-2.9600000000000004,-1.2899999999999991,-0.19999999999999973,-427.0,-0.029899999999999982
D117,7,2,1.52,0.61,0.3,0.76,0.3,4,4.4,19.62,298.5,0.4533,108.0,33.7,33.1,1755,31.6,5.2,6.0,14.5,658.5,17.2,3.4,131.7,8.6,0.0,5,23,2,day,southeast,False,True,-0.9899999999999993,5.840000000000002,-1.1,-2.0,0.1351
D117,8,2,1.07,1.07,0.75,0.75,0.21,4,5.37,15.32,329.45,0.3539,69.4,19.8,39.0,1495,27.7,4.0,6.0,12.4,930.9,21.6,3.6,155.1,9.3,0.0,6,23,2,day,southeast,False,True,-0.5800000000000001,-3.6900000000000013,1.1,-220.0,-0.08510000000000001
D117,9,3,1.03,1.03,0.86,0.52,0.34,4,5.5,13.29,178.59,0.3071,35.3,15.8,38.1,2276,46.0,7.0,6.7,18.8,581.6,14.9,5.0,193.9,10.0,0.0,3,23,2,day,southeast,False,True,0.4299999999999997,-1.5600000000000005,0.20000000000000018,951.0,-0.03600000000000003
D117,10,3,0.96,0.83,0.14,1.38,0.14,5,5.09,13.98,234.74,0.323,56.5,18.6,35.4,1458,23.0,3.5,5.6,12.1,726.8,17.6,4.4,181.7,9.0,0.0,4,23,2,day,southeast,False,True,1.27,-1.5599999999999987,1.2000000000000002,320.0,-0.03589999999999999
D117,11,3,1.65,0.93,0.52,1.13,0.0,6,5.78,15.58,348.76,0.3598,58.6,21.6,32.7,1676,35.7,5.5,6.0,13.9,969.2,23.9,4.0,161.5,9.7,0.0,6,23,2,day,southeast,False,True,1.38,-4.040000000000001,0.6000000000000001,-79.0,-0.09349999999999997
D117,12,3,1.46,0.73,0.63,1.04,0.52,4,5.54,14.01,309.82,0.3236,50.1,17.8,29.9,1119,21.2,5.0,6.7,9.3,957.3,20.2,4.0,191.5,9.2,0.0,5,23,2,day,southeast,False,True,0.16999999999999993,-1.3100000000000005,0.3999999999999999,-376.0,-0.030299999999999994
D117,13,3,1.29,1.18,0.24,1.41,0.35,3,6.35,14.07,276.37,0.325,72.1,28.4,36.2,1854,44.0,4.2,5.9,15.3,850.3,20.2,4.0,170.1,9.2,0.0,5,23,2,day,southeast,False,True,0.8499999999999996,0.7800000000000011,-1.0,-422.0,0.017900000000000027
D117,14,4,1.0,0.43,0.57,1.0,0.14,3,4.58,14.3,230.77,0.3302,66.1,22.9,33.1,1462,32.7,3.8,6.3,12.1,698.8,15.9,2.6,116.5,7.2,0.0,6,23,2,day,southeast,False,True,-0.5099999999999998,0.3200000000000003,-1.8000000000000003,4.0,0.007199999999999984
D117,15,4,1.29,1.29,0.86,0.72,0.72,0,6.45,14.84,239.29,0.3427,61.9,20.3,35.0,2094,31.3,6.3,6.0,17.3,698.2,14.2,4.7,232.7,11.3,0.0,3,23,2,day,southeast,False,True,0.6699999999999999,-0.7400000000000002,0.7000000000000002,418.0,-0.017100000000000004
D117,16,4,0.55,1.23,0.55,0.82,0.27,2,4.91,14.19,240.45,0.3277,53.6,19.0,36.3,1391,39.5,3.8,5.9,11.5,733.7,15.8,3.9,183.4,9.0,0.0,4,23,2,day,southeast,False,True,-0.6299999999999999,0.17999999999999972,-0.10000000000000009,272.0,0.0040999999999999925
D117,17,4,0.78,0.67,0.78,0.67,0.34,6,5.15,13.85,285.77,0.3198,62.3,22.7,35.7,1550,30.0,4.8,6.1,12.8,893.5,20.0,3.3,148.9,8.5,0.0,6,23,2,day,southeast,False,True,-1.1999999999999993,-0.22000000000000064,-0.7000000000000002,-304.0,-0.005200000000000038
D117,18,5,1.04,1.16,0.52,0.78,0.0,0,5.05,16.21,289.35,0.3745,69.9,26.5,37.7,1647,26.4,3.8,5.5,13.6,772.6,20.1,4.0,154.5,9.4,0.0,5,23,2,day,southeast,False,True,0.46999999999999975,1.9100000000000001,1.4,185.0,0.044300000000000006
D117,19,5,1.3,0.86,1.01,0.72,0.43,5,6.33,14.67,235.46,0.3388,59.2,21.2,34.5,1788,25.5,6.2,6.5,14.8,694.9,15.7,3.9,173.7,9.8,0.0,4,23,2,day,southeast,False,True,-0.1200000000000001,-0.16999999999999993,-0.8000000000000003,-306.0,-0.0039000000000000146
D117,20,5,1.44,1.2,0.36,0.96,0.24,7,6.12,18.17,349.73,0.4198,97.3,33.3,39.2,1262,20.0,4.0,6.1,10.5,833.1,21.6,3.6,138.8,8.2,0.0,6,23,2,day,southeast,False,True,1.21,3.980000000000002,-0.2999999999999998,-129.0,0.09210000000000002
D117,21,5,1.9,1.52,0.0,0.63,0.38,5,6.47,17.43,317.14,0.4026,81.6,28.9,35.3,1452,25.2,4.8,6.2,12.1,787.8,20.4,4.1,157.6,9.4,0.0,5,23,2,day,southeast,False,True,1.3199999999999994,3.58,0.7999999999999998,-98.0,0.08280000000000004
D117,22,5,0.91,1.06,0.61,0.76,0.15,3,4.85,17.95,273.74,0.4146,110.0,35.6,30.6,1437,34.0,4.2,5.5,11.9,660.2,16.2,2.7,110.0,7.7,0.0,6,23,2,day,southeast,False,True,-0.20000000000000018,1.7399999999999984,-1.2999999999999998,-210.0,0.040100000000000025
